TIMESTAMP,NAME,PROPERTY,ACTUAL,COMPANYTYPE,FUELTYPE,FUELTHAINAME,FUELENGNAME
2024-01-26T00:00:00,CLB-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,CLB-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,LTK-H1,Release (MCM),0.25,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,LTK-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NP-H1,Release (MCM),0.13,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NP-H2,Release (MCM),0.19,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,PMN-H1,Release (MCM),4.1,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,PMN-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,PMN-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,PMN-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,RPB-H1,Release (MCM),3.0300000000000002,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,RPB-H2,Release (MCM),1.26,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,RPB-H3,Release (MCM),0.68,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SK-H1,Release (MCM),4.61,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SK-H2,Release (MCM),2.7,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SK-H3,Release (MCM),4.71,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SK-H4,Release (MCM),1.99,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SRD-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SRD-H2,Release (MCM),1.36,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,SRD-H3,Release (MCM),1.21,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,UR-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,UR-H2,Release (MCM),5.08,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,UR-H3,Release (MCM),0.99,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,VRK-H1,Release (MCM),4.8500000000000005,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,VRK-H2,Release (MCM),6.58,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,VRK-H3,Release (MCM),6.640000000000001,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,MNG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,MNG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,BPK-C5,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-26T00:00:00,BPK-C5,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-26T00:00:00,NTN2-H1,Release (MCM),4.763,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NTN2-H2,Release (MCM),4.763,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NTN2-H3,Release (MCM),4.763,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NTN2-H4,Release (MCM),4.763,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,THB-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,THB-H2,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,HHO-H1,Release (MCM),0.28200000000000003,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,HHO-H2,Release (MCM),0.28200000000000003,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),6.921298999999999,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-26T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),114.691897,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-26T00:00:00,NB-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-26T00:00:00,NNG2-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NNG2-H2,Release (MCM),1.87,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,NNG2-H3,Release (MCM),3.18,Foreign,HYDRO,น้ำ,Water
2024-01-26T00:00:00,KNO-H1,Release (MCM),2.63,EGAT,HYDRO,น้ำ,Water
2024-01-26T00:00:00,KNO-H2,Release (MCM),2.61,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,RPCL-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,CHN-C1,Weight from PTT Reading (MMSCF),6.069281,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-07T00:00:00,CHN-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,SB-C3,Weight from PTT Reading (MMSCF),43.930771,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,SB-C3,Weight from PTT Reading (MMSCF),75.468767,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-07T00:00:00,SB-C3,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,TN-H1,Release (MCM),2.71,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,TN-H2,Release (MCM),3.31,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SNR-H1,Release (MCM),3.4,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SNR-H2,Release (MCM),3.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SNR-H3,Release (MCM),2.42,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SNR-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SNR-H5,Release (MCM),0.5,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BB-H1,Release (MCM),2.95,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BB-H2,Release (MCM),3.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BB-H3,Release (MCM),3.31,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BB-H4,Release (MCM),2.93,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BB-H5,Release (MCM),3.64,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BB-H6,Release (MCM),3.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BKG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BKG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BKG-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BLG-H1,Release (MCM),4.01,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BLG-H2,Release (MCM),4.03,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BLG-H3,Release (MCM),4.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BY-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BY-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BY-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,CLB-H1,Release (MCM),0.21,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,CLB-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,LTK-H1,Release (MCM),0.19,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,LTK-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NP-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NP-H2,Release (MCM),0.31,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,PMN-H1,Release (MCM),8.32,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,PMN-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,PMN-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,PMN-H4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,RPB-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,RPB-H2,Release (MCM),0.98,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,RPB-H3,Release (MCM),1.21,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SK-H1,Release (MCM),3.84,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SK-H2,Release (MCM),3.8000000000000003,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SK-H3,Release (MCM),4.29,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SK-H4,Release (MCM),2.06,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SRD-H1,Release (MCM),0.59,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SRD-H2,Release (MCM),0.43,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,SRD-H3,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,UR-H1,Release (MCM),2.81,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,UR-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,UR-H3,Release (MCM),3.2,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,VRK-H1,Release (MCM),4.44,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,VRK-H2,Release (MCM),4.07,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,VRK-H3,Release (MCM),3.54,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,MNG-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,MNG-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,BPK-C5,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,BPK-C5,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,NTN2-H1,Release (MCM),2.567,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NTN2-H2,Release (MCM),2.567,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NTN2-H3,Release (MCM),2.567,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NTN2-H4,Release (MCM),2.567,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,THB-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,THB-H2,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,HHO-H1,Release (MCM),0.276,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,HHO-H2,Release (MCM),0.276,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),42.231848,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,NB-C1,Weight from PTT Reading (MMSCF),72.944755,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-07T00:00:00,NB-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,NNG2-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NNG2-H2,Release (MCM),1.413,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,NNG2-H3,Release (MCM),2.6910000000000003,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,CPY-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,CPY-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,KNO-H1,Release (MCM),1.75,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,KNO-H2,Release (MCM),1.72,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,GUT-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,GUT-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,GUT-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,GUT-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,GNS-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,GNS-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,GNS-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,GNS-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,GOC-T1,Consumption(Coal) (Ton),5218.29,IPP,COAL,ถ่านหิน,Coal
2024-01-07T00:00:00,NRS-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-07T00:00:00,THB-H3,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-07T00:00:00,GPS-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,GPS-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,CHN-C21,Weight from PTT Reading (MMSCF),62.174029999999995,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-07T00:00:00,CHN-C22,Weight from PTT Reading (MMSCF),62.756688999999994,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
2024-01-07T00:00:00,WN-C4,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,WN-C4,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,HSA-T1,Consumption(Coal) (Ton),12914.0,Foreign,COAL,ถ่านหิน,Coal
2024-01-07T00:00:00,HSA-T2,Consumption(Coal) (Ton),12961.0,Foreign,COAL,ถ่านหิน,Coal
2024-01-07T00:00:00,HSA-T3,Consumption(Coal) (Ton),0.0,Foreign,COAL,ถ่านหิน,Coal
2024-01-07T00:00:00,NB-C21,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,NB-C21,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-07T00:00:00,NB-C21,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,NB-C22,Weight from PTT Reading (MMSCF),23.768152,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-07T00:00:00,NB-C22,Weight from PTT Reading (MMSCF),41.055245,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-07T00:00:00,NB-C22,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-07T00:00:00,KN-C21,Weight from PTT Reading (MMSCF),86.20442899999999,IPP,GAS,ก๊าซธรรมชาติขนอม,Khanom Natural Gas
2024-01-13T00:00:00,GPD-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-13T00:00:00,GPD-C2,Weight from PTT Reading (MMSCF),85.54307999999999,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-13T00:00:00,GPD-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-13T00:00:00,GPD-C3,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-13T00:00:00,GPD-C3,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-13T00:00:00,NTN1-H1,Release (MCM),0.0,Foreign,HYDRO,น้ำ,Water
2024-01-13T00:00:00,NTN1-H2,Release (MCM),5.76,Foreign,HYDRO,น้ำ,Water
2024-01-13T00:00:00,PCK-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-13T00:00:00,PCK-H2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,BB-H7,Release (MCM),3.75,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,BB-H8,Release (MCM),4.3500000000000005,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,KKC-H1,Release (MCM),1.33,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,BST-H1,Release (MCM),0.06,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,HK-H1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,NPO-C1,Weight from PTT Reading (MMSCF),63.503263,EGAT,GAS,ก๊าซธรรมชาติน้ำพอง,Nam Phong Natural Gas
2024-01-14T00:00:00,NPO-C1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,NPO-C2,Weight from PTT Reading (MMSCF),33.496736999999996,EGAT,GAS,ก๊าซธรรมชาติน้ำพอง,Nam Phong Natural Gas
2024-01-14T00:00:00,NPO-C2,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,RB-C1,Weight from PTT Reading (MMSCF),123.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RB-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,RB-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RB-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,RB-C3,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RB-C3,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,RB-T1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RB-T1,Consumption(Oil) (ML),0.0,IPP,BUNKER OIL,น้ำมันเตา กำมะถัน 2 %,2% BUNKER OIL
2024-01-14T00:00:00,RB-T2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RB-T2,Consumption(Oil) (ML),0.0,IPP,BUNKER OIL,น้ำมันเตา กำมะถัน 2 %,2% BUNKER OIL
2024-01-14T00:00:00,GLOW-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-14T00:00:00,GLOW-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,GLOW-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-14T00:00:00,GLOW-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,BB      BB-P8,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,SNR     SNR-P4,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,SNR     SNR-P5,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,LTK     LTK-P1,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,KPG-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-14T00:00:00,KPG-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,KPG-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-14T00:00:00,KPG-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,BLCP-T1,Consumption(Coal) (Ton),0.0,IPP,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,BLCP-T2,Consumption(Coal) (Ton),5975.27,IPP,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,BPK-T3,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-14T00:00:00,BPK-T3,Consumption(Oil) (ML),0.0,EGAT,BUNKER OIL,น้ำมันเตา กำมะถัน 2 %,2% BUNKER OIL
2024-01-14T00:00:00,BPK-T3,Consumption(Oil) (ML),0.0,EGAT,BUNKER OIL,น้ำมันเตา กำมะถัน 0.5 %,0.5% BUNKER OIL
2024-01-14T00:00:00,BPK-T3,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,BPK-T3,Consumption(Oil) (ML),0.0,EGAT,PALM OIL,น้ำมันปาล์ม,Palm Oil
2024-01-14T00:00:00,BPK-T4,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติฝั่งตะวันออก,Eastern Natural Gas
2024-01-14T00:00:00,BPK-T4,Consumption(Oil) (ML),0.0,EGAT,BUNKER OIL,น้ำมันเตา กำมะถัน 2 %,2% BUNKER OIL
2024-01-14T00:00:00,BPK-T4,Consumption(Oil) (ML),0.0,EGAT,BUNKER OIL,น้ำมันเตา กำมะถัน 0.5 %,0.5% BUNKER OIL
2024-01-14T00:00:00,BPK-T4,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T14,Consumption(Coal) (Ton),10532.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T14,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T4,Consumption(Coal) (Ton),2322.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T4,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T8,Consumption(Coal) (Ton),5124.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T8,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T9,Consumption(Coal) (Ton),0.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T9,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T10,Consumption(Coal) (Ton),5177.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T10,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T11,Consumption(Coal) (Ton),5392.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T11,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T12,Consumption(Coal) (Ton),5548.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T12,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,MM-T13,Consumption(Coal) (Ton),5687.0,EGAT,COAL,ถ่านหิน,Coal
2024-01-14T00:00:00,MM-T13,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,LTK     LTK-P2,Release (MCM),0.0,EGAT,HYDRO,น้ำ,Water
2024-01-14T00:00:00,KA-T1,Consumption(Oil) (ML),0.0,EGAT,BUNKER OIL,น้ำมันเตา กำมะถัน 0.5 %,0.5% BUNKER OIL
2024-01-14T00:00:00,KA-T1,Consumption(Oil) (ML),0.0,EGAT,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,KA-T1,Consumption(Oil) (ML),0.0,EGAT,PALM OIL,น้ำมันปาล์ม,Palm Oil
2024-01-14T00:00:00,RPCL-C1,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RPCL-C1,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,RPCL-C2,Weight from PTT Reading (MMSCF),0.0,IPP,GAS,ก๊าซธรรมชาติฝั่งตะวันตก,Western Natural Gas
2024-01-14T00:00:00,RPCL-C2,Consumption(Oil) (ML),0.0,IPP,DIESEL,น้ำมันดีเซล,Diesel Oil
2024-01-14T00:00:00,CHN-C1,Weight from PTT Reading (MMSCF),0.0,EGAT,GAS,ก๊าซธรรมชาติ JDA,JDA Gas
